	median_1	median_2	median_3	median_4	median_5	median_6	median_7	median_8	median_9	median_10	median_11	median_12	median_13	median_14	median_15	median_16	median_17	median_18	median_19	median_20	median_21	median_22	median_23	median_24	median_25	median_26	median_27	median_28	median_29	median_30	median_31	median_32	median_33	median_34	median_35	median_36	median_37	median_38	median_39	median_40	median_41	median_42	median_43	median_44	median_45	median_46	median_47	median_48	std_1	std_2	std_3	std_4	std_5	std_6	std_7	std_8	std_9	std_10	std_11	std_12	std_13	std_14	std_15	std_16	std_17	std_18	std_19	std_20	std_21	std_22	std_23	std_24	std_25	std_26	std_27	std_28	std_29	std_30	std_31	std_32	std_33	std_34	std_35	std_36	std_37	std_38	std_39	std_40	std_41	std_42	std_43	std_44	std_45	std_46	std_47	std_48	median_profile	median_std
Tb927.1.2570	867405000.0	792780000.0	1093930000.0	1009260000.0	798680000.0	846295000.0	744465000.0	706555000.0	656405000.0	571615000.0	414890000.0	303670000.0	268345000.0	235325000.0	138318000.0	120735000.0	99434500.0	67690000.0	43057000.0	28632000.0	38691500.0	11266000.0	0.0	6633500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45332000.0	0.0	28802000.0	0.0	0.0	89145000.0	53315000.0	0.0	143076425.38168225	93410555.43495429	132146309.31912804	64563239.282634094	221190778.49600053	177952996.11133254	123652109.43071964	24105154.35890562	13252911.629776554	69679493.15736063	139432143.68167293	139075131.82329422	138637440.58995512	117954895.7228991	168297613.26887557	128929213.30714773	114459601.38698137	74044159.68134601	110960023.23209321	55677120.55832868	26442917.602513786	13980066.797646808	5206500.0	72389503.28316484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28112500.0	40120500.0	64959673.26477764	91645000.0	52810595.86547634	125215000.0	56385000.0	104185962.10622619	121649069.971784	95705000.0	0.9553847564671563	0.02837750101001643
Tb927.6.3340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	679295000.0	1758600000.0	1402600000.0	1320385000.0	222815000.0	195855000.0	194660000.0	107605000.0	393160000.0	297295000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31099000.0	18628500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48717500.0	92037505.17225766	864363087.808975	639356258.9759066	819102251.940094	259976381.2829927	112211551.54439315	98313233.59548296	161806431.75823802	250527697.4707587	159060794.53571624	165965000.0	57320000.0	0.0	0.0	0.0	0.0	0.8306349015774661	0.04256822160339049
Tb927.10.11210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24260500.0	0.0	0.0	0.0	92919500.0	102350000.0	0.0	145595000.0	156393000.0	229600000.0	211310000.0	244030000.0	325445000.0	367235000.0	461645000.0	578455000.0	784215000.0	879645000.0	977970000.0	538575000.0	318725000.0	90861500.0	0.0	0.0	0.0	35551500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34996000.0	0.0	0.0	0.0	22955500.0	0.0	37718762.54929369	33560500.0	34959000.0	71340000.0	34073808.09360762	82689601.27085711	75175000.0	113594614.41899435	105033516.53480268	53616500.56963186	63299843.79917537	130472558.6729511	65676917.81237403	37310619.02014849	78091073.91373242	100404213.391006	150690534.84431794	178886536.29232833	379731075.5433816	172315900.28684726	130924079.62250489	63572540.630762905	39887500.0	91500000.0	96715000.0	52209536.21944941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8973440644819028	0.05566505742015929
Tb927.9.5900	1926750000.0	1985200000.0	2003300000.0	1967000000.0	1915750000.0	1990250000.0	1791400000.0	1988500000.0	1910100000.0	2233500000.0	2625200000.0	3307650000.0	3658100000.0	4592100000.0	6980050000.0	11484600000.0	30648000000.0	105307000000.0	192170000000.0	208585000000.0	122295000000.0	64166000000.0	42743000000.0	32237500000.0	23750500000.0	18490000000.0	16397500000.0	16769500000.0	16922500000.0	13661250000.0	10270850000.0	9101100000.0	12917500000.0	13725200000.0	13645900000.0	13733000000.0	10616400000.0	5872600000.0	3557150000.0	3179050000.0	3067750000.0	3282900000.0	3771600000.0	4648950000.0	4640600000.0	7050100000.0	6240950000.0	6128800000.0	458953834.8243758	364844555.94129443	167994464.1945085	259001518.65706632	400518142.5353918	287208836.62125206	351309815.78468126	297772373.914483	166935017.2971507	129645092.46400476	234337783.26737455	534250792.3874932	528773095.6342868	819463012.6898121	689121679.5070876	2609255735.5179524	12858846552.730404	33393603314.60706	51826609638.93605	46044406826.453926	34831514944.56329	20959390375.59698	9916215688.625055	5974766459.871058	4969955097.047314	4298455963.094964	5445290595.245287	5771837200.29132	4123625781.194668	5322582258.249595	3651763823.1408124	3253030039.312067	5100912933.648904	6292928593.469022	8249847658.542955	7888169559.53661	4883671539.852641	3501196810.020826	2092947652.435037	1854730883.21909	1426887285.9012601	1016561502.894274	1706685751.9277916	1353856435.9512677	1615217187.408553	2472598796.644265	2642919546.4801173	4482158663.244755	0.9793051618261521	0.013067674504508369
Tb927.10.2570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48675500.0	65846500.0	87109500.0	156735000.0	262080000.0	307775000.0	371030000.0	404260000.0	442900000.0	422120000.0	449000000.0	806640000.0	1230050000.0	1069200000.0	602865000.0	171585000.0	144500000.0	111340000.0	115101000.0	60026000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16670500.0	15401000.0	0.0	0.0	0.0	16313500.0	0.0	14462000.0	25558000.0	30863534.495960332	63025179.23483703	39115320.348937444	74797163.94578964	80477489.34743595	87607689.30293733	95761392.14213628	104417998.7677731	60419864.49008324	87568007.09543793	118734094.09264047	40086214.1722906	190006675.32133356	245847651.13107497	163851961.4367392	54867679.01050672	37009324.06389864	44658223.11362899	68200544.32028627	75846724.84908846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9634857316133981	0.03534136417402094
Tb927.5.1670	0.0	5252500.0	23748000.0	0.0	0.0	0.0	14758000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468255000.0	902305000.0	1022735000.0	378390000.0	67343500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13497896.749740927	27535163.051087968	24022500.0	23691500.0	25675500.0	25165545.379546218	25470500.0	35011000.0	17555000.0	33279000.0	8331500.0	0.0	13153500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32111000.0	286160677.8688039	900612629.2095103	631825497.3487537	296918350.50509536	52095204.17066559	22688000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8657039178427925	0.06760649693726938
Tb927.3.4890	0.0	24914000.0	8356500.0	0.0	24066500.0	0.0	49616500.0	84682500.0	58200500.0	18690000.0	37795500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12488500.0	14838939.10179116	13096375.996816829	10155500.0	29875967.699808486	20178500.0	31602555.3964127	8677726.545587847	34347747.84465497	28201374.829075266	30829493.054541133	0.0	14984500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6658855970338268	0.15612025001537616
Tb927.11.15940	71375500.0	102427000.0	114045000.0	126390000.0	108300000.0	122375000.0	106320000.0	104341000.0	88590000.0	85451000.0	97839000.0	66735500.0	89204500.0	25404500.0	83599000.0	101810000.0	99836500.0	135835000.0	193185000.0	392995000.0	716825000.0	698340000.0	487480000.0	181095000.0	21220000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53004041.9551503	14888613.680706922	20318595.8176248	17644169.499677032	14208819.218476014	9169698.286566831	20572047.475478306	24322386.57937717	6052808.494134492	13250691.437933845	7366481.272176923	37457879.45924506	46571359.20552459	54474891.40497054	51543936.546083346	22669887.654110685	46731777.24703681	32800311.990386106	48689433.059614345	136595558.82848713	240685847.1119563	399334955.7597814	245945991.0224194	68319805.83500902	46113158.78990869	33013500.0	10836500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.937330477624286	0.028841540117587994
Tb927.7.6770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2623550.0	15115000.0	28791500.0	0.0	12856700.0	5231000.0	45855000.0	21781000.0	0.0	10499000.0	0.0	0.0	0.0	0.0	0.0	35140000.0	58990500.0	121599500.0	88031500.0	1143550000.0	7346450000.0	29897500000.0	60378000000.0	146985000000.0	364220000000.0	552550000000.0	404325000000.0	225820000000.0	1806950.0	0.0	0.0	1274000.0	0.0	0.0	0.0	1864150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1436400.0	2297450.0	1496550.0	0.0	213179833.75529644	40071725.820708044	302298824.3772969	7654000.0	14432995.019745555	18018419.49228622	44756833.36281362	132347525.03415644	18622000.0	112113163.40793054	10944000.0	0.0	0.0	4116400.0	13111500.0	12882241.429580491	55704477.55417273	53677391.14608682	168876388.0021913	655673418.7840773	961775902.5192273	1887111792.3076522	5587186255.1735525	18856480760.382263	37760507147.017685	64035616847.189095	92182514068.55876	43751185126.80542	0.9856132531575248	0.0057126641379392305
Tb927.9.1780	102429000.0	115485000.0	189870000.0	199825000.0	139820000.0	136800000.0	132340000.0	125680000.0	103751000.0	118770000.0	44824000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134976000.0	791120000.0	1534050000.0	668145000.0	100783000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76805990.92952754	19332485.32694818	43779184.17086671	18799012.38540649	15611270.23445989	46502110.615182474	14519286.024686843	5561824.4908183385	20299316.79269034	17618112.183678098	65588408.85400408	29539500.0	39149000.0	29766500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91501312.97418633	301543361.50322837	675090174.4890578	73083658.17107603	95685911.21433012	67090000.0	37297000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9214065135975236	0.03616086675205304
Tb927.10.2750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55190000.0	134825000.0	271040000.0	483480000.0	622755000.0	408880000.0	173125000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64475402.02795688	80096313.06537566	29313019.14963156	42266451.23499251	82241835.41037183	66787223.079468325	22764629.54526898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9785745584222766	0.013826176339202719
Tb927.8.7290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41555500.0	219395000.0	156080000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67819708.86291094	92839727.26335065	105964086.99806428	97650000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8243507382190647	0.11062794022053808
Tb927.5.1900	93951500.0	109205000.0	124410000.0	104956000.0	119410000.0	120905000.0	107463000.0	106440000.0	102913500.0	104225000.0	95763500.0	74297500.0	85124000.0	38660000.0	36406000.0	95966000.0	92211500.0	122705000.0	114070000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43369500.0	100886000.0	54055000.0	125535000.0	122010000.0	264610000.0	522575000.0	584435000.0	656870000.0	733410000.0	436635000.0	330100000.0	55720000.0	150712000.0	45729579.18295334	15125431.94975491	15733254.325366594	19153362.42021228	23005669.591066748	29356054.88367491	60847307.54656829	30165370.71986132	25846772.319447033	26259940.763769187	60766356.33514651	51120689.99518036	47215197.71570732	67029597.44272178	62963096.77898634	46425619.20875872	48844533.255182885	63205912.895867586	12690626.619674854	30298500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21400500.0	32427500.0	57406352.263926335	68597822.32452184	74979437.4034197	67243573.42279385	49221562.30420431	51351867.460362785	208727068.44106254	215170166.0508105	65304527.152921535	115386222.60333626	146108873.67530647	180790464.78819984	93289199.58030154	151881770.8910454	0.8832191335076329	0.03146454267547099
Tb927.3.5410	0.0	19829000.0	8845500.0	11978000.0	18446500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18308000.0	28329988.497173805	20223575.20321271	23929217.989381377	23111007.858810484	0.0	16469000.0	0.0	10197500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7226039017532211	0.0
Tb927.8.690	21560500.0	0.0	0.0	27318500.0	0.0	0.0	62816500.0	19959000.0	28983500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21736000.0	17827000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122368000.0	943410000.0	2980350000.0	4518100000.0	7202150000.0	19825000000.0	34634000000.0	26110000000.0	10879500000.0	4696600000.0	2598450000.0	932045000.0	1076130000.0	39807475.071691416	28831000.0	27245500.0	33502263.41980494	0.0	50540000.0	41945205.65769903	35632089.9751895	32595070.316179205	35324000.0	27507000.0	0.0	26080000.0	0.0	0.0	23508500.0	50590000.0	0.0	0.0	0.0	25341613.33327721	23899944.344426133	0.0	0.0	0.0	26577500.0	34553500.0	0.0	0.0	89015000.0	0.0	0.0	0.0	0.0	0.0	114005330.9162924	324582619.9264731	799695318.5432557	268018138.3787205	1195079510.255832	2227359198.6924653	13153185951.193226	6149171651.5316105	2491985090.2443204	1980221141.4805849	1402232327.3979955	966054814.6283762	505247807.34308976	0.9637924976368082	0.024929806711203078
Tb927.11.13620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266390000.0	808565000.0	1005655000.0	666180000.0	94525000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147251869.82400823	333306388.0150913	557887386.0302513	224365775.22355473	149233674.34440973	105465000.0	0.0	0.0	0.0	0.0	0.9528573179898928	0.029725883360949005
Tb927.11.2010	0.0	46494500.0	53089500.0	51502500.0	45979500.0	21536000.0	0.0	20179000.0	20418000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15963500.0	5876705.568031576	21498264.36986639	11900324.123737134	3945357.86294053	25100695.767249163	22923500.0	24625648.275730733	23801913.583785653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7963243277748332	0.08308829791613562
Tb927.4.3110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184555000.0	132325000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12348500.0	0.0	67505000.0	50586750.159173764	35574432.89194268	53450000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8343048215746549	0.08181754783256921
Tb927.7.2400	409075000.0	385550000.0	537140000.0	473615000.0	425605000.0	501655000.0	408930000.0	374555000.0	376470000.0	344390000.0	273335000.0	198075000.0	232925000.0	178835000.0	176525000.0	145940000.0	154885000.0	128975000.0	116195000.0	141245000.0	396565000.0	1178450000.0	2241200000.0	2383400000.0	1576200000.0	679290000.0	315170000.0	204045000.0	136645000.0	465735000.0	997200000.0	695470000.0	570415000.0	361270000.0	432720000.0	761455000.0	898195000.0	959070000.0	578715000.0	653210000.0	549335000.0	509585000.0	468400000.0	192215000.0	0.0	0.0	0.0	145620000.0	169370286.52728128	46601296.119314104	130861487.93667303	176540497.03019047	37930843.21059402	181798650.96217486	81034801.32017368	57066853.41188292	16259493.637051966	52741920.31328906	47519499.4186597	72718026.6508931	33048462.39489315	33091610.719334893	90307394.07711862	75944594.44226429	88575672.73241565	34023735.220186114	36440621.450061284	80104650.09390321	111419286.93004636	221013249.97987488	713726900.9688975	657527851.7548386	472060747.03544927	135875126.8322009	42568209.08847352	26232036.869700633	52191396.72078787	227058709.4417066	432853438.88934654	386608741.61310244	114499318.92082736	80172125.24728696	243045089.69530737	89187185.3182962	143641129.43953934	381923523.4092466	291291119.0430174	134862344.13900223	364016794.24398357	124580852.59514534	258301200.60373962	367789563.4281466	173405000.0	0.0	0.0	331674175.09507734	0.8028969166266953	0.09162721133671094
Tb927.11.2540	68232000.0	53577500.0	18122350.0	17137500.0	34184500.0	29164500.0	35833000.0	47542500.0	41713500.0	46418500.0	39741000.0	23311000.0	18796000.0	20975000.0	36112000.0	200320000.0	501950000.0	442015000.0	160780000.0	100750000.0	47298000.0	56770000.0	103819500.0	167865000.0	173845000.0	86715500.0	10486800.0	23594000.0	0.0	2558200.0	0.0	6868500.0	5122500.0	0.0	14798500.0	13727800.0	22866000.0	36091000.0	375370000.0	1838750000.0	10841000000.0	26700500000.0	35652500000.0	29399500000.0	16343500000.0	4832600000.0	3157400000.0	2277300000.0	55302084.505641975	10092847.45087662	12187667.820759092	26262266.29894432	17958703.089774236	25689133.124273904	22707629.501630798	27158419.5784659	17463019.52460303	19291350.157950755	9959549.09872932	30776220.662225567	24962272.626238715	33331481.6752371	32491576.686632697	119417228.33713105	266054545.830205	327598805.89322466	100510727.65091628	51892751.862816386	28436838.70732938	29822438.54745394	19753169.89540329	49551394.53133484	76386732.6192841	41980507.337731555	41518826.45065971	17659683.25499262	5482500.0	85841157.06295359	4033550.0	22060834.14107454	6677257.745512	6947500.0	25087632.363045607	17782099.119807724	12965956.382645542	62394603.08659182	211588725.20371526	912198583.5514836	1405499051.3455796	10120089043.580595	6843040132.134227	5203849432.551503	4608364451.371727	2373314692.401044	1696757040.1602385	1188693159.1738327	0.9695387730245333	0.016174369675404223
Tb927.4.4320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818530000.0	1232510000.0	2512700000.0	1772100000.0	917620000.0	535685000.0	342045000.0	185975000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	506295708.6196432	819235396.7572445	382086299.1524288	288880925.5846898	264848998.66087204	81780137.97167785	198843660.42614147	262054564.4199569	0.0	0.0	0.0	0.0	0.0	0.0	0.9326494769758668	0.03959476469770834
Tb927.8.6960	52540000.0	66146500.0	70210500.0	68318500.0	66820000.0	57768000.0	24347000.0	45746000.0	15807500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28255269.67222221	2901419.9253698755	37339130.344943315	12728834.798728961	12132453.997440089	34433989.96510086	39890185.06997262	27387153.343310434	21610519.953639865	21901000.0	15942000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7512234178711	0.0934767237174698
Tb927.10.6180	90659500.0	100566500.0	143135000.0	185320000.0	171655000.0	214560000.0	144950000.0	125240000.0	103390000.0	109600000.0	35121500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63053936.56954867	4945165.2062056195	59108793.27350543	34680119.66530681	14747425.764066983	65190027.54767532	12646430.326380642	65730988.82313172	20068968.583362725	15855830.880678143	41382795.67948497	30542000.0	24726000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8920480829554895	0.05718283510919562
Tb927.3.5050	9201000000.0	9569600000.0	9293700000.0	8594850000.0	9139500000.0	8409100000.0	9195550000.0	8684150000.0	7832450000.0	7609800000.0	5499700000.0	4277200000.0	2861350000.0	2821450000.0	2735650000.0	1915400000.0	1858350000.0	1855850000.0	1450650000.0	1349600000.0	1478950000.0	1148050000.0	888640000.0	936310000.0	616250000.0	611325000.0	601075000.0	566510000.0	480605000.0	327910000.0	565235000.0	560595000.0	508105000.0	385255000.0	495980000.0	598325000.0	686005000.0	892960000.0	1579900000.0	3152850000.0	4500950000.0	12427500000.0	25946000000.0	39055000000.0	50960500000.0	25186000000.0	16623500000.0	12509000000.0	1256855521.7287254	772292204.5227959	2078778642.0155444	778076315.8799591	1046386088.7199621	610827473.5962688	880982402.3970866	1073174311.3306437	906383886.6617174	842358047.3883988	1281851391.2176628	1392818871.9284334	1475626847.591671	917208563.6138972	590072453.1784205	843376080.603032	899780984.4623297	712603524.058083	1098796623.5841823	401536535.28249097	273227675.20878947	365060636.3674393	203169276.93838564	179980811.84763396	262993973.48925447	153005862.2787594	117830430.84591235	119571344.77652532	117827887.04999621	367383947.4809245	138345141.94578716	78856028.88598111	194520695.89977652	182141172.90351093	252604698.62349486	180756485.24557385	180611930.66904524	378742253.03408307	271374495.2398192	401775248.11765224	906942627.2739974	3992736780.705685	11749109171.904623	17503800349.257496	17341694676.414986	14190632637.999853	5487319769.2498255	5580820619.690861	0.9309455012114272	0.02054763549761721
Tb927.3.1210	125505000.0	108023500.0	110540000.0	99670500.0	108290000.0	121445000.0	94750000.0	94635500.0	104520000.0	81751000.0	29001500.0	39780000.0	0.0	0.0	16742500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31201500.0	38642500.0	33983500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78820000.0	0.0	36989077.76064893	29357998.18902281	17220911.7064109	14145896.634124447	8026454.3230495	21030490.46028171	7666717.914683788	11199782.360236589	16490279.265373282	19158317.19297566	41858475.39328206	52047714.109267086	40807500.0	37608500.0	34041613.05422135	28987000.0	46663000.0	0.0	23869000.0	0.0	0.0	0.0	43000000.0	42592201.21395465	61332538.72334	42958958.03360847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100929376.4636111	0.0	0.7404326353522666	0.08140694423623969
